0,"Stibix","1019145","033-238250","Borås","http://www.stibix.se","/Bor%C3%A5s/Stibix/1019145","mailto:markus@stibix.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Verkstadsgatan+10%2c+50462%2c+BOR%c3%85S%2c+Sweden"
1,"Stibix AB","319089","033-25 76 85","Borås","http://www.stibix.se","/Bor%C3%A5s/Stibix_AB/319089","mailto:info@stibix.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Verkstadsgatan+10%2c+50462%2c+BOR%c3%85S%2c+Sweden"
2,"Stiblarova, Zuzana","2821941","08-517 855 85","Stockholm","","/Stockholm/Stiblarova_Zuzana/2821941","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sibyllegatan+36%2c+11443%2c+STOCKHOLM%2c+Sweden"
3,"Stibo","373285","040-49 00 66","Oxie","","/Oxie/Stibo/373285","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kristinas+Gata+10%2c+23837%2c+OXIE%2c+Sweden"
4,"Stibo Motor HB","2261885","08-97 40 50","Segeltorp","http://www.stibomotor.se","/Segeltorp/Stibo_Motor_HB/2261885","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Altartorpsv%c3%a4gen+3%2c+14170%2c+SEGELTORP%2c+Sweden"
5,"Stibo Systems AB","2505229","+45 89-39 88 88","Stockholm","http://www.stibo.com","/Stockholm/Stibo_Systems_AB/2505229","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ingmar+Bergmans+Gata+4%2c+11434%2c+STOCKHOLM%2c+Sweden"
6,"Stibon AB","2951523","031-29 84 41","Västra frölunda","","/V%C3%A4stra_fr%C3%B6lunda/Stibon_AB/2951523","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Clementingatan+5%2c+42654%2c+V%c3%84STRA+FR%c3%96LUNDA%2c+Sweden"
7,"Stibox Hotel- och Restaurang Konsult","634791","08-731 73 04","Skanör","","/Skan%C3%B6r/Stibox_Hotel__och_Restaurang_Konsult/634791","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4stergatan+7%2c+23930%2c+SKAN%c3%96R%2c+Sweden"
8,"Stibra","291403","018-50 42 46","Uppsala","","/Uppsala/Stibra/291403","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sturegatan+20+B%2c+75223%2c+UPPSALA%2c+Sweden"
9,"Stibro AB","257706","0176-181 17","Norrtälje","","/Norrt%C3%A4lje/Stibro_AB/257706","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kragstatorpsv%c3%a4gen+10%2c+76172%2c+NORRT%c3%84LJE%2c+Sweden"
