0, "JAMES Jim Hagelin Arkitekt AB", "814902", "", "Järna", "http://www.jamesab.se/index.html", "/J%C3%A4rna/JAMES_Jim_Hagelin_Arkitekt_AB/814902", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+105%2c+15322%2c+J%c3%84RNA%2c+Sweden"
1, "James Li Consulting", "1693366", "08-662 50 37", "Stockholm", "", "/Stockholm/James_Li_Consulting/1693366", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kammakargatan+21%2c+11160%2c+STOCKHOLM%2c+Sweden"
2, "James Lindberg Kraftmåleri & Entreprenad AB", "387061", "", "Södertälje", "http://www.kraftmaleri.se", "/S%C3%B6dert%C3%A4lje/James_Lindberg_Kraftm%C3%A5leri__Entreprenad_AB/387061", "mailto:info@kraftmaleri.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fornh%c3%b6jdsv%c3%a4gen+47%2c+15256%2c+S%c3%96DERT%c3%84LJE%2c+Sweden"
3, "James Lyons Entreprenad", "669629", "031-87 77 37", "Mölndal", "", "/M%C3%B6lndal/James_Lyons_Entreprenad/669629", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Safj%c3%a4llsgatan+4%2c+43139%2c+M%c3%96LNDAL%2c+Sweden"
4, "James Nyström Grafiska AB", "336311", "08-35 37 20", "Stockholm", "", "/Stockholm/James_Nystr%C3%B6m_Grafiska_AB/336311", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Maria+Pr%c3%a4stg%c3%a5rdsgata+31+B%2c+11852%2c+STOCKHOLM%2c+Sweden"
5, "James On AB", "2218141", "011-39 21 80", "Åby", "", "/%C3%85by/James_On_AB/2218141", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Get%c3%a5torp%2c+61690%2c+%c3%85BY%2c+Sweden"
6, "James Palm Media Group", "116495", "040-45 14 30", "Malmö", "", "/Malm%C3%B6/James_Palm_Media_Group/116495", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stortorget+19%2c+21134%2c+MALM%c3%96%2c+Sweden"
7, "James Restaurang & Bar", "639024", "", "Malmö", "", "/Malm%C3%B6/James_Restaurang__Bar/639024", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Serenadgatan+64%2c+21572%2c+MALM%c3%96%2c+Sweden"
8, "James Rör", "2222181", "044-28 20 08", "Vittskövle", "", "/Vittsk%C3%B6vle/James_R%C3%B6r/2222181", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vittsk%c3%b6vle+Torg+10%2c+29791%2c+VITTSK%c3%96VLE%2c+Sweden"
9, "James Rör AB", "2784159", "044-28 20 08", "Vittskövle", "", "/Vittsk%C3%B6vle/James_R%C3%B6r_AB/2784159", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vittsk%c3%b6vle+Torg+10%2c+29791%2c+VITTSK%c3%96VLE%2c+Sweden"
10, "James Silver Smedja James Gaddenius", "1885851", "0410-248 46", "Smygehamn", "", "/Smygehamn/James_Silver_Smedja_James_Gaddenius/1885851", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Smyge+Strandv%c3%a4g+77%2c+23179%2c+SMYGEHAMN%2c+Sweden"
11, "James Silverman", "132392", "", "Göteborg", "", "/G%C3%B6teborg/James_Silverman/132392", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sk%c3%a4pplandsgatan+9%2c+41478%2c+G%c3%96TEBORG%2c+Sweden"
12, "James St. Ledger", "404190", "08-39 09 82", "Tyresö", "", "/Tyres%C3%B6/James_St_Ledger/404190", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hammarlunds+gr%c3%a4nd+18%2c+13553%2c+TYRES%c3%96%2c+Sweden"
13, "James&brian AB", "1855852", "", "Täby", "", "/T%C3%A4by/Jamesbrian_AB/1855852", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kaplanv%c3%a4gen+2%2c+18770%2c+T%c3%84BY%2c+Sweden"
14, "James, David", "3014307", "08-428 759 71", "Stockholm", "", "/Stockholm/James_David/3014307", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nybodaringen+13%2c+11762%2c+STOCKHOLM%2c+Sweden"
15, "Jameslist AB", "1916642", "08-122 075 74", "Stockholm", "http://www.jameslist.com", "/Stockholm/Jameslist_AB/1916642", "mailto:info@jameslist.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Birger+Jarlsgatan+57+A%2c+11356%2c+STOCKHOLM%2c+Sweden"
16, "Jameson & Eisenhauer AB", "360692", "08-660 80 58", "Stockholm", "", "/Stockholm/Jameson__Eisenhauer_AB/360692", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skeppargatan+23%2c+11452%2c+STOCKHOLM%2c+Sweden"
17, "Jameson & Stein AB", "2866162", "", "Huddinge", "", "/Huddinge/Jameson__Stein_AB/2866162", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Flugsvampsv%c3%a4gen+63%2c+14160%2c+HUDDINGE%2c+Sweden"
18, "Jameson Pub & Restaurang", "2767015", "08-643 93 22", "Stockholm", "", "/Stockholm/Jameson_Pub__Restaurang/2767015", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Folkungagatan+59+A%2c+11622%2c+STOCKHOLM%2c+Sweden"
19, "Jamesons Pub", "2666304", "031-18 77 70", "Göteborg", "", "/G%C3%B6teborg/Jamesons_Pub/2666304", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kungsportsavenyen+32%2c+41136%2c+G%c3%96TEBORG%2c+Sweden"
20, "Jametso Mälarregion", "631171", "08-550 808 47", "Järna", "", "/J%C3%A4rna/Jametso_M%C3%A4larregion/631171", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Liljestigen+11%2c+15336%2c+J%c3%84RNA%2c+Sweden"
21, "Jamfa AB", "606113", "033-41 00 51", "Borås", "", "/Bor%C3%A5s/Jamfa_AB/606113", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96sterl%c3%a5nggatan+21%2c+50331%2c+BOR%c3%85S%2c+Sweden"
22, "Jamfa AB", "905033", "033-41 00 51", "Borås", "", "/Bor%C3%A5s/Jamfa_AB/905033", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96sterl%c3%a5nggatan+21%2c+50331%2c+BOR%c3%85S%2c+Sweden"
23, "Jämför AB", "3023575", "", "Umeå", "", "/Ume%C3%A5/J%C3%A4mf%C3%B6r_AB/3023575", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=J%c3%a4rnv%c3%a4gsgatan+14+F%2c+90332%2c+UME%c3%85%2c+Sweden"
24, "Jämför Nu AB", "2629625", "08-410 371 41", "Stockholm", "", "/Stockholm/J%C3%A4mf%C3%B6r_Nu_AB/2629625", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Oxenstiernsgatan+15+A%2c+11527%2c+STOCKHOLM%2c+Sweden"
25, "Jämfota", "2972356", "", "Bandhagen", "", "/Bandhagen/J%C3%A4mfota/2972356", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hags%c3%a4tra+Torg+10%2c+12473%2c+BANDHAGEN%2c+Sweden"
26, "Jamham Städ & Hemservice AB", "2349761", "090-19 87 86", "Umeå", "http://www.jamham.se", "/Ume%C3%A5/Jamham_St%C3%A4d__Hemservice_AB/2349761", "mailto:jamal@jamham.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rnv%c3%a4gen+17+A%2c+90640%2c+UME%c3%85%2c+Sweden"
27, "Jämhögs Skola", "2338990", "0454-464 89", "Jämshög", "", "/J%C3%A4msh%C3%B6g/J%C3%A4mh%C3%B6gs_Skola/2338990", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bengt+Nordenbergs+V%c3%a4g+2+A%2c+29373%2c+J%c3%84MSH%c3%96G%2c+Sweden"
28, "Jami Hundsport AB", "475448", "0490-125 01", "Västervik", "http://www.jamihundsport.se", "/V%C3%A4stervik/Jami_Hundsport_AB/475448", "mailto:voff@jamihundsport.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Koloniv%c3%a4gen+17%2c+59362%2c+V%c3%84STERVIK%2c+Sweden"
29, "Jami Production AB", "353268", "018-34 20 00", "Knivsta", "", "/Knivsta/Jami_Production_AB/353268", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Edeby+Kvarn+212%2c+74191%2c+KNIVSTA%2c+Sweden"
30, "Jamialahmadi, Arsalan", "2990175", "08-428 730 14", "Södertälje", "", "/S%C3%B6dert%C3%A4lje/Jamialahmadi_Arsalan/2990175", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Almviksv%c3%a4gen+6%2c+15257%2c+S%c3%96DERT%c3%84LJE%2c+Sweden"
31, "Jamibe Storå AB", "2740012", "", "Söderköping", "", "/S%C3%B6derk%C3%B6ping/Jamibe_Stor%C3%A5_AB/2740012", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kompassgatan+27%2c+61433%2c+S%c3%96DERK%c3%96PING%2c+Sweden"
32, "Jamibygg", "796950", "", "Älvsjö", "", "/%C3%84lvsj%C3%B6/Jamibygg/796950", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sibbarpsgr%c3%a4nd+31%2c+12573%2c+%c3%84LVSJ%c3%96%2c+Sweden"
33, "Jamie Psykologkonsult KB", "2650220", "", "Västra frölunda", "", "/V%C3%A4stra_fr%C3%B6lunda/Jamie_Psykologkonsult_KB/2650220", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+240%2c+42123%2c+V%c3%84STRA+FR%c3%96LUNDA%2c+Sweden"
34, "Jamie Skinner Hovslageri AB", "3023962", "", "Strömsholm", "", "/Str%C3%B6msholm/Jamie_Skinner_Hovslageri_AB/3023962", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%a4stskov%c3%a4gen+2%2c+73494%2c+STR%c3%96MSHOLM%2c+Sweden"
35, "Jamii B Scandinavia AB", "1778383", "018-418 12 03", "Uppsala", "", "/Uppsala/Jamii_B_Scandinavia_AB/1778383", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Drottning+Christinas+v%c3%a4g+1+A%2c+75237%2c+UPPSALA%2c+Sweden"
36, "Jamiibora Nordic AB", "2657613", "018-418 12 00", "Uppsala", "", "/Uppsala/Jamiibora_Nordic_AB/2657613", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Drottning+Christinas+v%c3%a4g+1+A%2c+75237%2c+UPPSALA%2c+Sweden"
37, "Ja-Mik Ateljé", "1045177", "08-774 88 75", "Tullinge", "http://www.jamik.se", "/Tullinge/Ja_Mik_Atelje/1045177", "mailto:andrzej.lck@bredband.net", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Askv%c3%a4gen+23%2c+14652%2c+TULLINGE%2c+Sweden"
38, "Jamil Jamal, Mohamed", "2810587", "033-13 33 10", "Borås", "", "/Bor%C3%A5s/Jamil_Jamal_Mohamed/2810587", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Magasinsgatan+1%2c+50435%2c+BOR%c3%85S%2c+Sweden"
