0,"Peppes Röj och Skog AB","2862280","","Tallåsen","","/Tall%C3%A5sen/Peppes_R%C3%B6j_och_Skog_AB/2862280","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Str%c3%b6msholmsv%c3%a4gen+65%2c+82795%2c+TALL%c3%85SEN%2c+Sweden"
1,"Peppes Trädesign","679291","090-13 30 12","Umeå","","/Ume%C3%A5/Peppes_Tr%C3%A4design/679291","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sl%c3%b6jdgatan+7+B%2c+90325%2c+UME%c3%85%2c+Sweden"
2,"Peppi AB","255957","090-71 37 44","Göteborg","","/G%C3%B6teborg/Peppi_AB/255957","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Aschebergsgatan+37%2c+41133%2c+G%c3%96TEBORG%2c+Sweden"
3,"Peppigas Reklam & Information","1088423","08-616 82 50","Stockholm","","/Stockholm/Peppigas_Reklam__Information/1088423","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Rosenlundsgatan+29+C%2c+11853%2c+STOCKHOLM%2c+Sweden"
4,"Peppinge Frukt & Grönt AB","365316","0411-52 74 23","Löderup","","/L%C3%B6derup/Peppinge_Frukt__Gr%C3%B6nt_AB/365316","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Peppingev%c3%a4gen+293%2c+27178%2c+L%c3%96DERUP%2c+Sweden"
5,"Peppinge Frukt & Grönt AB","365344","0411-52 74 23","Löderup","","/L%C3%B6derup/Peppinge_Frukt__Gr%C3%B6nt_AB/365344","mailto:peppinge@osterlen.tv","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Peppingev%c3%a4gen+293%2c+27178%2c+L%c3%96DERUP%2c+Sweden"
6,"Peppinge Invest","213678","0411-52 71 45","Löderup","","/L%C3%B6derup/Peppinge_Invest/213678","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Peppingev%c3%a4gen+229%2c+27178%2c+L%c3%96DERUP%2c+Sweden"
7,"Peppinge Pedagogik","828268","0411-52 74 46","Löderup","","/L%C3%B6derup/Peppinge_Pedagogik/828268","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Peppingev%c3%a4gen+67%2c+27178%2c+L%c3%96DERUP%2c+Sweden"
8,"Peppinge Personalutveckling AB","3009377","0411-52 74 46","Löderup","","/L%C3%B6derup/Peppinge_Personalutveckling_AB/3009377","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Peppingev%c3%a4gen+67%2c+27178%2c+L%c3%96DERUP%2c+Sweden"
9,"Peppit HB","3019120","","Umeå","","/Ume%C3%A5/Peppit_HB/3019120","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%b6ssj%c3%b6+345%2c+90586%2c+UME%c3%85%2c+Sweden"
10,"Pepppar Mobil AB","183118","08-750 74 20","Lidingö","","/Liding%C3%B6/Pepppar_Mobil_AB/183118","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vasav%c3%a4gen+7%2c+18142%2c+LIDING%c3%96%2c+Sweden"
11,"Pepps måleri","2560303","0650-188 23","Iggesund","http://www.peppsmaleri.se","/Iggesund/Pepps_m%C3%A5leri/2560303","mailto:info@peppsmaleri.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norra+L%c3%a5nggatan+36%2c+82531%2c+IGGESUND%2c+Sweden"
12,"Peppson Förvaltning AB","1564226","","Spånga","","/Sp%C3%A5nga/Peppson_F%C3%B6rvaltning_AB/1564226","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+8009%2c+16308%2c+SP%c3%85NGA%2c+Sweden"
13,"Pepras Service","193996","08-711 15 65","Huddinge","","/Huddinge/Pepras_Service/193996","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Solfagrav%c3%a4gen+7%2c+14148%2c+HUDDINGE%2c+Sweden"
14,"Peprint AB","493673","021-18 24 18","Västerås","http://www.peprint.se","/V%C3%A4ster%C3%A5s/Peprint_AB/493673","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sj%c3%b6hagsv%c3%a4gen+2%2c+72132%2c+V%c3%84STER%c3%85S%2c+Sweden"
15,"Pepro Göteborg","1163620","031-69 18 81","Kullavik","","/Kullavik/Pepro_G%C3%B6teborg/1163620","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=R%c3%b6dbergsv%c3%a4gen+4%2c+42934%2c+KULLAVIK%2c+Sweden"
16,"Peprod i Brastad KB","924378","0523-488 28","Tidaholm","","/Tidaholm/Peprod_i_Brastad_KB/924378","mailto:pelle@peprod.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Villagatan+11%2c+52230%2c+TIDAHOLM%2c+Sweden"
17,"Peprokon","102209","08-711 704 70","Norrtälje","","/Norrt%C3%A4lje/Peprokon/102209","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tullportsgatan+11+B%2c+76130%2c+NORRT%c3%84LJE%2c+Sweden"
18,"Peprokon AB","2783473","","Norrtälje","","/Norrt%C3%A4lje/Peprokon_AB/2783473","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tullportsgatan+11+B%2c+76130%2c+NORRT%c3%84LJE%2c+Sweden"
19,"Peps Butik AB","2984111","","Dalstorp","","/Dalstorp/Peps_Butik_AB/2984111","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tallv%c3%a4gen+4%2c+51460%2c+DALSTORP%2c+Sweden"
20,"Peps Däck AB","3010852","","Ljungskile","","/Ljungskile/Peps_D%C3%A4ck_AB/3010852","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skafter%c3%b6d+B%c3%a4ckadal+616%2c+45991%2c+LJUNGSKILE%2c+Sweden"
21,"Peps Fashion AB","318881","08-36 54 69","Solna","","/Solna/Peps_Fashion_AB/318881","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=R%c3%a5sundav%c3%a4gen+122%2c+16950%2c+SOLNA%2c+Sweden"
22,"Peps Garderob","2373245","","Stockholm","","/Stockholm/Peps_Garderob/2373245","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Parmm%c3%a4targatan+11%2c+11224%2c+STOCKHOLM%2c+Sweden"
23,"Peps Skylt AB","1723391","","Örnsköldsvik","","/%C3%96rnsk%C3%B6ldsvik/Peps_Skylt_AB/1723391","mailto:ted@pepsskylt.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4sterl%c3%a5nggatan+13%2c+89130%2c+%c3%96RNSK%c3%96LDSVIK%2c+Sweden"
24,"Pepticon AB","2629997","040-15 84 00","Lund","","/Lund/Pepticon_AB/2629997","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Medicon+Village+AB%2c+22381%2c+LUND%2c+Sweden"
25,"Pepticore AB","2900665","046-460 20 40","Limhamn","","/Limhamn/Pepticore_AB/2900665","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Geijersgatan+16+B%2c+21618%2c+LIMHAMN%2c+Sweden"
26,"Pepto Systems AB","234820","08-545 411 50","Stockholm","http://www.pepto.se","/Stockholm/Pepto_Systems_AB/234820","mailto:pepto@pepto.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%a4lsingegatan+43%2c+11331%2c+STOCKHOLM%2c+Sweden"
27,"Pep-Tonic Medical AB","2365933","0470-57 11 10","Växjö","","/V%C3%A4xj%C3%B6/Pep_Tonic_Medical_AB/2365933","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Honn%c3%b6rsgatan+16%2c+35236%2c+V%c3%84XJ%c3%96%2c+Sweden"
28,"Peq AB","1075869","08-407 64 08","Stockholm","http://www.peqab.se","/Stockholm/Peq_AB/1075869","mailto:charlotte.falk@peqab.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Birger+Jarlsgatan+14%2c+11434%2c+STOCKHOLM%2c+Sweden"
29,"Peq Invest 1 AB","1959514","08-407 64 00","Stockholm","http://www.peqab.se","/Stockholm/Peq_Invest_1_AB/1959514","mailto:charlotte.falk@peqab.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Birger+Jarlsgatan+14%2c+11434%2c+STOCKHOLM%2c+Sweden"
30,"Peq Invest Ii AB","2751022","08-407 64 00","Stockholm","","/Stockholm/Peq_Invest_Ii_AB/2751022","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Birger+Jarlsgatan+14%2c+11434%2c+STOCKHOLM%2c+Sweden"
31,"Pe-Q Transport AB","420013","","Upplands väsby","","/Upplands_v%C3%A4sby/Pe_Q_Transport_AB/420013","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Herrg%c3%a5rdsv%c3%a4gen+34%2c+19474%2c+UPPLANDS+V%c3%84SBY%2c+Sweden"
32,"Pequod Fisketurer","2356599","","Göteborg","http://www.pequodfishing.se","/G%C3%B6teborg/Pequod_Fisketurer/2356599","mailto:kontakt@pequodfishing.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Folke+Bernadottes+Gata+2%2c+41128%2c+G%c3%96TEBORG%2c+Sweden"
33,"Per & Ann-Kristin Ekstorm AB","2608125","016-213 32","Hållsta","","/H%C3%A5llsta/Per__Ann_Kristin_Ekstorm_AB/2608125","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%85ll%c3%a4ngsv%c3%a4gen+18%2c+63370%2c+H%c3%85LLSTA%2c+Sweden"
34,"Per & Caroline Berggren Fastighets AB","1780932","042-23 82 16","Viken","","/Viken/Per__Caroline_Berggren_Fastighets_AB/1780932","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkv%c3%a4gen+21%2c+26363%2c+VIKEN%2c+Sweden"
35,"Per & Eivor Wikströms Stift","350122","08-663 44 11","Stockholm","","/Stockholm/Per__Eivor_Wikstr%C3%B6ms_Stift/350122","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Karlav%c3%a4gen+47+B%2c+11449%2c+STOCKHOLM%2c+Sweden"
36,"Per & Erik´s Skog O Trädgård HB","2420894","","Svenljunga","","/Svenljunga/Per__Eriks_Skog_O_Tr%C3%A4dg%C3%A5rd_HB/2420894","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ullasj%c3%b6+%c3%96dg%c3%a4rdsledet+106%2c+51293%2c+SVENLJUNGA%2c+Sweden"
37,"Per & Fredriks Byggservice AB","676405","","Svenljunga","","/Svenljunga/Per__Fredriks_Byggservice_AB/676405","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Myr%c3%a4ngsgatan+18%2c+51251%2c+SVENLJUNGA%2c+Sweden"
38,"Per & Karin Omstedt AB","324555","08-765 65 88","Lidingö","","/Liding%C3%B6/Per__Karin_Omstedt_AB/324555","mailto:per.omstedt@compaqnet.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vikbyv%c3%a4gen+55%2c+18143%2c+LIDING%c3%96%2c+Sweden"
39,"Per & Kersti AB","450777","0370-107 13","Värnamo","","/V%C3%A4rnamo/Per__Kersti_AB/450777","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Pilgatan+7%2c+33130%2c+V%c3%84RNAMO%2c+Sweden"
40,"Per & Kerstin AB","193082","","Enköping","","/Enk%C3%B6ping/Per__Kerstin_AB/193082","mailto:per.kerstin@telia.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Torsvi+Nyg%c3%a5rd%2c+74599%2c+ENK%c3%96PING%2c+Sweden"
41,"Per & Linda Engström AB","1109666","08-530 258 15","Bunkeflostrand","","/Bunkeflostrand/Per__Linda_Engstr%C3%B6m_AB/1109666","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Brunandsv%c3%a4gen+12%2c+21832%2c+BUNKEFLOSTRAND%2c+Sweden"
42,"Per & Lotta Skoglund","787452","08-411 62 22","Stocksund","","/Stocksund/Per__Lotta_Skoglund/787452","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Dalg%c3%a5ngen+10%2c+18274%2c+STOCKSUND%2c+Sweden"
43,"Per & Net Media","307045","0500-47 19 63","Skövde","","/Sk%C3%B6vde/Per__Net_Media/307045","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Beck-friis+V%c3%a4g+3%2c+54152%2c+SK%c3%96VDE%2c+Sweden"
44,"Per & Per i Värnamo","1700834","0370-150 07","Värnamo","","/V%C3%A4rnamo/Per__Per_i_V%C3%A4rnamo/1700834","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vattengatan+2%2c+33131%2c+V%c3%84RNAMO%2c+Sweden"
45,"Per & Per Ledarskap AB","687779","","Frösön","http://www.peroper.se","/Fr%C3%B6s%C3%B6n/Per__Per_Ledarskap_AB/687779","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Namn+155%2c+83293%2c+FR%c3%96S%c3%96N%2c+Sweden"
46,"Per A Nordgren Hälsa AB","2736385","","Hudiksvall","","/Hudiksvall/Per_A_Nordgren_H%C3%A4lsa_AB/2736385","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Blockv%c3%a4gen+7%2c+82434%2c+HUDIKSVALL%2c+Sweden"
47,"Per A. Lind Redovisningbyrå","286274","","Saltsjö-boo","","/Saltsj%C3%B6_boo/Per_A_Lind_Redovisningbyr%C3%A5/286274","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tunv%c3%a4gen+11%2c+13235%2c+SALTSJ%c3%96-BOO%2c+Sweden"
48,"Per A. Persson Fastigheter AB","779518","08-795 54 10","Stockholm","","/Stockholm/Per_A_Persson_Fastigheter_AB/779518","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Frejgatan+81%2c+11326%2c+STOCKHOLM%2c+Sweden"
