0,"Laboremus Marko","2699748","016-35 20 60","Eskilstuna","","/Eskilstuna/Laboremus_Marko/2699748","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%a4llby+Lindaborg%2c+63239%2c+ESKILSTUNA%2c+Sweden"
1,"Labori Musik & Terapi AB","262611","08-551 748 49","Nykvarn","","/Nykvarn/Labori_Musik__Terapi_AB/262611","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rnn%c3%a4s+Backe%2c+15591%2c+NYKVARN%2c+Sweden"
2,"Labo-Ring AB","492961","021-80 31 22","Västerås","http://www.laboring.se","/V%C3%A4ster%C3%A5s/Labo_Ring_AB/492961","mailto:laboring@malarnet.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Klyvargatan+4%2c+72348%2c+V%c3%84STER%c3%85S%2c+Sweden"
3,"Laborint Int Services HB","2660636","031-719 40 50","Göteborg","","/G%C3%B6teborg/Laborint_Int_Services_HB/2660636","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stenhuggaregatan+14%2c+41259%2c+G%c3%96TEBORG%2c+Sweden"
4,"Laborit AB","904543","0220-129 00","Hallstahammar","","/Hallstahammar/Laborit_AB/904543","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hans+Von+Kantzows+V%c3%a4g+50%2c+73440%2c+HALLSTAHAMMAR%2c+Sweden"
5,"Laborixon AB","2202594","046-77 61 11","Lund","","/Lund/Laborixon_AB/2202594","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96stra+Vallgatan+9+B%2c+22361%2c+LUND%2c+Sweden"
6,"Laborma Interiör AB","244195","036-31 83 50","Jönköping","http://www.laborma.se","/J%C3%B6nk%C3%B6ping/Laborma_Interi%C3%B6r_AB/244195","mailto:info@laborma.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sol%c3%a5sv%c3%a4gen+20%2c+55303%2c+J%c3%96NK%c3%96PING%2c+Sweden"
7,"Laboro Center AB","1889259","016-14 33 99","Husby-rekarne","http://www.laboro.se","/Husby_rekarne/Laboro_Center_AB/1889259","mailto:laboro.center@telia.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Piltorp%2c+63518%2c+HUSBY-REKARNE%2c+Sweden"
8,"Laborstrauss Brand och Säkerhetssystem AB","2005662","08-760 66 30","Danderyd","http://www.laborstrauss.se","/Danderyd/Laborstrauss_Brand_och_S%C3%A4kerhetssystem_AB/2005662","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sv%c3%a4rdv%c3%a4gen+27%2c+18233%2c+DANDERYD%2c+Sweden"
9,"Låbos","461830","031-49 35 57","Västra frölunda","http://www.labos.se","/V%C3%A4stra_fr%C3%B6lunda/L%C3%A5bos/461830","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=F+O+Petersons+Gata+10%2c+42131%2c+V%c3%84STRA+FR%c3%96LUNDA%2c+Sweden"
10,"Labotek AB","2724101","","Malmö","","/Malm%C3%B6/Labotek_AB/2724101","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Grimsbygatan+24%2c+21120%2c+MALM%c3%96%2c+Sweden"
11,"Labotek Nordic AB","1911841","0411-401 55","Skurup","http://www.laboteknordic.se","/Skurup/Labotek_Nordic_AB/1911841","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norra+Industrigatan+1%2c+27430%2c+SKURUP%2c+Sweden"
12,"LaboTest AB","641650","031-748 33 20","Askim","http://www.labotest.se","/Askim/LaboTest_AB/641650","mailto:info@labotest.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Datav%c3%a4gen+57+B%2c+43632%2c+ASKIM%2c+Sweden"
13,"Labotest AB","2866851","08-35 43 60","Upplands väsby","","/Upplands_v%C3%A4sby/Labotest_AB/2866851","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kanalv%c3%a4gen+14%2c+19461%2c+UPPLANDS+V%c3%84SBY%2c+Sweden"
14,"Labour Of Sound","1883312","0321-131 39","Ulricehamn","","/Ulricehamn/Labour_Of_Sound/1883312","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gr%c3%b6nah%c3%b6gsv%c3%a4gen+63%2c+52332%2c+ULRICEHAMN%2c+Sweden"
15,"Labourhood AB","2673816","","Stockholm","","/Stockholm/Labourhood_AB/2673816","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norrtullsgatan+57%2c+11345%2c+STOCKHOLM%2c+Sweden"
16,"Lab-Produktion","1620838","046-25 69 04","Staffanstorp","","/Staffanstorp/Lab_Produktion/1620838","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kvartettv%c3%a4gen+5%2c+24542%2c+STAFFANSTORP%2c+Sweden"
17,"Labrador","358140","08-549 045 49","Stockholm","","/Stockholm/Labrador/358140","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kvarngatan+2%2c+11847%2c+STOCKHOLM%2c+Sweden"
18,"Labrador Media AB","2916843","","Malmö","","/Malm%C3%B6/Labrador_Media_AB/2916843","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norra+Vallgatan+18%2c+21125%2c+MALM%c3%96%2c+Sweden"
19,"Labrador Retriverklubben","422454","0176-544 26","Väddö","","/V%C3%A4dd%C3%B6/Labrador_Retriverklubben/422454","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Senneby+Nor+2261%2c+76040%2c+V%c3%84DD%c3%96%2c+Sweden"
20,"Labrat/Panic Room Productions","529577","08-641 14 06","Stockholm","","/Stockholm/Labrat_Panic_Room_Productions/529577","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=G%c3%b6tgatan+24%2c+11846%2c+STOCKHOLM%2c+Sweden"
21,"Labratorie","2975557","","Pajala","","/Pajala/Labratorie/2975557","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kaunisvaara%2c+98491%2c+PAJALA%2c+Sweden"
22,"Labrecon, Lars Brenner Consulting, Skatt & Ekono","290665","08-645 36 53","Sandöverken","","/Sand%C3%B6verken/Labrecon_Lars_Brenner_Consulting_Skatt__Ekono/290665","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sand%c3%b6v%c3%a4gen+47+A%2c+87264%2c+SAND%c3%96VERKEN%2c+Sweden"
23,"Labriot Mariette Wikberg","1503321","0304-67 28 62","Rönnäng","","/R%C3%B6nn%C3%A4ng/Labriot_Mariette_Wikberg/1503321","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+2235%2c+47111%2c+R%c3%96NN%c3%84NG%2c+Sweden"
24,"Labrobacke Äldreboende","2052198","0155-21 20 39","Nyköping","","/Nyk%C3%B6ping/Labrobacke_%C3%84ldreboende/2052198","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Trillingsbergsv%c3%a4gen+57%2c+61161%2c+NYK%c3%96PING%2c+Sweden"
25,"LabRobot Products AB","116353","0303-846 73","Stenungsund","http://www.labrobot.com","/Stenungsund/LabRobot_Products_AB/116353","mailto:info@labrobot.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Munker%c3%b6dsv%c3%a4gen+5%2c+44432%2c+STENUNGSUND%2c+Sweden"
26,"Labrock AB","2870863","08-553 783 35","Stockholm","","/Stockholm/Labrock_AB/2870863","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Orvar+Odds+V%c3%a4g+10%2c+11254%2c+STOCKHOLM%2c+Sweden"
27,"Labroshka AB","2932037","","Sundsvall","","/Sundsvall/Labroshka_AB/2932037","mailto:info@Labroshka.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+1008%2c+85111%2c+SUNDSVALL%2c+Sweden"
28,"LabRum AB","992676","08-505 578 00","Solna","http://www.labrumklimat.com","/Solna/LabRum_AB/992676","mailto:mail@labrum.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Industriv%c3%a4gen+7%2c+17148%2c+SOLNA%2c+Sweden"
29,"Labrusia AB","2971551","031-22 90 01","Göteborg","","/G%C3%B6teborg/Labrusia_AB/2971551","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hildedalsgatan+188%2c+41705%2c+G%c3%96TEBORG%2c+Sweden"
30,"Labrys","350741","046-14 22 85","Lund","","/Lund/Labrys/350741","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nordmannav%c3%a4gen+116%2c+22475%2c+LUND%2c+Sweden"
31,"Labs Creative","553085","019-33 32 96","Örebro","","/%C3%96rebro/Labs_Creative/553085","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sikv%c3%a4gen+19%2c+70510%2c+%c3%96REBRO%2c+Sweden"
32,"Labs Laxå Automationsbyggare AB","2552567","","Örebro","","/%C3%96rebro/Labs_Lax%C3%A5_Automationsbyggare_AB/2552567","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Eyragatan+24%2c+70225%2c+%c3%96REBRO%2c+Sweden"
33,"Labs2 Group AB","208971","046-540 01 00","Lund","http://www.labs2.com","/Lund/Labs2_Group_AB/208971","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Winstrupsgatan+1%2c+22222%2c+LUND%2c+Sweden"
34,"Labs2020 AB","2919716","","Stockholm","","/Stockholm/Labs2020_AB/2919716","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Wallingatan+14%2c+11124%2c+STOCKHOLM%2c+Sweden"
35,"LabService AB","123825","060-52 59 70","Sundsvall","http://www.labservice.se","/Sundsvall/LabService_AB/123825","mailto:info@labservice.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=F%c3%b6rmansv%c3%a4gen+7+A%2c+85753%2c+SUNDSVALL%2c+Sweden"
36,"Labsync","504035","018-10 47 48","Uppsala","","/Uppsala/Labsync/504035","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Eks%c3%a4trav%c3%a4gen+46%2c+75655%2c+UPPSALA%2c+Sweden"
37,"Labteam Sweden","421625","018-52 45 48","Uppsala","","/Uppsala/Labteam_Sweden/421625","mailto:anita.hower-ellis@labteam.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ultunaall%c3%a9n+2+B%2c+75651%2c+UPPSALA%2c+Sweden"
