0, "Blixt, Magnus", "816128", "040-44 04 94", "Klågerup", "", "/Kl%C3%A5gerup/Blixt_Magnus/816128", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gyllensparvsgr%c3%a4nd+1%2c+23375%2c+KL%c3%85GERUP%2c+Sweden"
1, "Blixt, Mattias", "1971510", "031-315 78 36", "Göteborg", "", "/G%C3%B6teborg/Blixt_Mattias/1971510", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lambergsgatan+1+B%2c+41876%2c+G%c3%96TEBORG%2c+Sweden"
2, "Blixt, Mikael", "2791402", "08-599 970 33", "Sollentuna", "", "/Sollentuna/Blixt_Mikael/2791402", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6rmlandsv%c3%a4gen+8%2c+19254%2c+SOLLENTUNA%2c+Sweden"
3, "Blixt, Stig Lennart", "589012", "", "Vansbro", "", "/Vansbro/Blixt_Stig_Lennart/589012", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Morav%c3%a4gen+43%2c+78050%2c+VANSBRO%2c+Sweden"
4, "Blixt, Thomas", "2659577", "0150-331 69", "Katrineholm", "", "/Katrineholm/Blixt_Thomas/2659577", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4stergatan+1%2c+64153%2c+KATRINEHOLM%2c+Sweden"
5, "Blixt.S Fönster Teknik", "396482", "0140-124 91", "Tranås", "", "/Tran%C3%A5s/BlixtS_F%C3%B6nster_Teknik/396482", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Storgatan+37%2c+57332%2c+TRAN%c3%85S%2c+Sweden"
6, "Blixt´s Kranbil", "660192", "0418-66 09 24", "Ekeby", "", "/Ekeby/Blixts_Kranbil/660192", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Storgatan+76%2c+26776%2c+EKEBY%2c+Sweden"
7, "Blixt´s Processteknik AB", "2776197", "", "Katrineholm", "", "/Katrineholm/Blixts_Processteknik_AB/2776197", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4stergatan+1%2c+64153%2c+KATRINEHOLM%2c+Sweden"
8, "Blixtel i Södertälje AB", "262633", "08-552 402 95", "Nykvarn", "", "/Nykvarn/Blixtel_i_S%C3%B6dert%C3%A4lje_AB/262633", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Idalundsv%c3%a4gen+10%2c+15592%2c+NYKVARN%2c+Sweden"
9, "Blixten & Co AB", "674440", "08-440 92 00", "Stockholm", "http://www.blixten.se", "/Stockholm/Blixten__Co_AB/674440", "mailto:johan@blixten.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Torsgatan+19%2c+11321%2c+STOCKHOLM%2c+Sweden"
