0, "Vissol AB", "486018", "0431-41 51 90", "Ängelholm", "", "/%C3%84ngelholm/Vissol_AB/486018", "mailto:info@falvir.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Metallgatan+21+B%2c+26272%2c+%c3%84NGELHOLM%2c+Sweden"
1, "Visstofta Lantbruk AB", "521346", "0413-730 57", "Svalöv", "", "/Sval%C3%B6v/Visstofta_Lantbruk_AB/521346", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vistorp%2c+26890%2c+SVAL%c3%96V%2c+Sweden"
2, "Vissviks Kamratfören", "333228", "013-780 16", "Linköping", "", "/Link%C3%B6ping/Vissviks_Kamratf%C3%B6ren/333228", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Snickaregatan+46%2c+58226%2c+LINK%c3%96PING%2c+Sweden"
3, "Vist Fastighets AB", "1883531", "0321-59 52 90", "Borås", "", "/Bor%C3%A5s/Vist_Fastighets_AB/1883531", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Evedalsgatan+5%2c+50435%2c+BOR%c3%85S%2c+Sweden"
4, "Vist Församling", "883885", "013-529 40", "Sturefors", "", "/Sturefors/Vist_F%C3%B6rsamling/883885", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nattviolsv%c3%a4gen+5%2c+59054%2c+STUREFORS%2c+Sweden"
5, "Vista AB", "187193", "", "Malmö", "http://www.vista.se", "/Malm%C3%B6/Vista_AB/187193", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Drabantgatan+9%2c+21619%2c+MALM%c3%96%2c+Sweden"
6, "Vista Bygg AB", "107520", "036-503 57", "Huskvarna", "", "/Huskvarna/Vista_Bygg_AB/107520", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rngatan+14%2c+56146%2c+HUSKVARNA%2c+Sweden"
7, "Vista Elmontage", "200839", "", "Huskvarna", "", "/Huskvarna/Vista_Elmontage/200839", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Siringe+Norrg%c3%a5rd+1%2c+56191%2c+HUSKVARNA%2c+Sweden"
8, "Vista Elmontage AB", "784182", "036-533 74", "Huskvarna", "", "/Huskvarna/Vista_Elmontage_AB/784182", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Siringe+Norrg%c3%a5rd+1%2c+56191%2c+HUSKVARNA%2c+Sweden"
9, "Vista Eyecare AB", "2742457", "08-82 83 39", "Sollentuna", "", "/Sollentuna/Vista_Eyecare_AB/2742457", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sl%c3%a4ndstigen+32%2c+19138%2c+SOLLENTUNA%2c+Sweden"
10, "Vista Film", "466107", "", "Nacka", "", "/Nacka/Vista_Film/466107", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Dahlgrens+V%c3%a4g+1+A%2c+13147%2c+NACKA%2c+Sweden"
