0, "C-Music", "377001", "0565-139 90", "Sunne", "", "/Sunne/C_Music/377001", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%85sv%c3%a4gen+12+D%2c+68635%2c+SUNNE%2c+Sweden"
1, "CMV Bil & El AB", "1814829", "060-15 52 47", "Sundsvall", "", "/Sundsvall/CMV_Bil__El_AB/1814829", "mailto:mano_vallez@hotmail.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norra+J%c3%a4rnv%c3%a4gsgatan+50%2c+85237%2c+SUNDSVALL%2c+Sweden"
2, "Cmv Costmanagement Västerås", "1897273", "", "Västerås", "", "/V%C3%A4ster%C3%A5s/Cmv_Costmanagement_V%C3%A4ster%C3%A5s/1897273", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ullvigatan+45+G%2c+72355%2c+V%c3%84STER%c3%85S%2c+Sweden"
3, "Cmv Konsult", "646588", "", "Täby", "", "/T%C3%A4by/Cmv_Konsult/646588", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gyllenstiernas+v%c3%a4g+28%2c+18356%2c+T%c3%84BY%2c+Sweden"
4, "CMvQ i Malmö AB", "1335390", "040-91 99 80", "Malmö", "", "/Malm%C3%B6/CMvQ_i_Malm%C3%B6_AB/1335390", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ankargatan+9%2c+21117%2c+MALM%c3%96%2c+Sweden"
5, "Cmw Entreprenad AB", "149812", "", "Bollnäs", "", "/Bolln%C3%A4s/Cmw_Entreprenad_AB/149812", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%85kerb%c3%a4rsv%c3%a4gen+9%2c+82135%2c+BOLLN%c3%84S%2c+Sweden"
6, "CMW i Valdemarsvik AB", "769511", "0123-196 60", "Valdemarsvik", "http://www.cmwab.se", "/Valdemarsvik/CMW_i_Valdemarsvik_AB/769511", "mailto:christer.hultgren@cmwab.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=B%c3%a4ckadalsgatan+1%2c+61532%2c+VALDEMARSVIK%2c+Sweden"
7, "CMW Managment AB", "602999", "08-38 03 79", "Uppsala", "", "/Uppsala/CMW_Managment_AB/602999", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bergsbrunna+Villav%c3%a4g+38%2c+75756%2c+UPPSALA%2c+Sweden"
8, "Cmw Personalrestaurang AB", "2990493", "0455-30 61 23", "Karlskrona", "", "/Karlskrona/Cmw_Personalrestaurang_AB/2990493", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Industriv%c3%a4gen+2%2c+37146%2c+KARLSKRONA%2c+Sweden"
9, "Cmw Produktion", "611942", "08-24 13 45", "Stockholm", "", "/Stockholm/Cmw_Produktion/611942", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=M%c3%a4lartorget+15%2c+11127%2c+STOCKHOLM%2c+Sweden"
10, "Cmykit Reklambyrå AB", "806175", "", "Stockholm", "http://www.cmyk.se", "/Stockholm/Cmykit_Reklambyr%C3%A5_AB/806175", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bergsgatan+57%2c+11231%2c+STOCKHOLM%2c+Sweden"
11, "Cn Anestesiservice", "256930", "0455-148 73", "Karlskrona", "", "/Karlskrona/Cn_Anestesiservice/256930", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%a5gv%c3%a4gen+15%2c+37142%2c+KARLSKRONA%2c+Sweden"
12, "Cn Assistans AB", "2660777", "", "Sundsvall", "", "/Sundsvall/Cn_Assistans_AB/2660777", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norrbacksv%c3%a4gen+10%2c+85590%2c+SUNDSVALL%2c+Sweden"
13, "CN Bil & Transport AB", "597383", "040-44 55 44", "Staffanstorp", "http://www.hydropservice.se", "/Staffanstorp/CN_Bil__Transport_AB/597383", "mailto:olof.olsson@hydropservice.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gamla+Trelleborgsv%c3%a4gen+97%2c+24593%2c+STAFFANSTORP%2c+Sweden"
14, "Cn Bil i Dalarna AB", "3012968", "", "Borlänge", "", "/Borl%C3%A4nge/Cn_Bil_i_Dalarna_AB/3012968", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skogsfrustigen+51%2c+78450%2c+BORL%c3%84NGE%2c+Sweden"
15, "CN Bokföring", "2680288", "026-13 42 04", "Gävle", "", "/G%C3%A4vle/CN_Bokf%C3%B6ring/2680288", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lexev%c3%a4gen+44%2c+80627%2c+G%c3%84VLE%2c+Sweden"
16, "CN bygg och entrepenad AB", "2738197", "", "Partille", "", "/Partille/CN_bygg_och_entrepenad_AB/2738197", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Domarev%c3%a4gen+5%2c+43344%2c+PARTILLE%2c+Sweden"
17, "CN Bygg- och Fastighetsutveckling", "1439139", "042-29 73 17", "Helsingborg", "", "/Helsingborg/CN_Bygg__och_Fastighetsutveckling/1439139", "mailto:csjj-nilsson@telia.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=T%c3%a5gagatan+27+B%2c+25439%2c+HELSINGBORG%2c+Sweden"
18, "Cn Byggservice", "1871030", "", "Stockholm", "", "/Stockholm/Cn_Byggservice/1871030", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tulegatan+21%2c+11353%2c+STOCKHOLM%2c+Sweden"
19, "Cn Carina Näslundh", "341261", "08-15 87 10", "Stockholm", "", "/Stockholm/Cn_Carina_N%C3%A4slundh/341261", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Surbrunnsgatan+2%2c+11427%2c+STOCKHOLM%2c+Sweden"
