0, "One Improvement AB", "2616565", "031-715 24 24", "Göteborg", "", "/G%C3%B6teborg/One_Improvement_AB/2616565", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tredje+L%c3%a5nggatan+42%2c+41327%2c+G%c3%96TEBORG%2c+Sweden"
1, "One in Sweden Professional Hair Care AB", "457322", "", "Västerås", "", "/V%C3%A4ster%C3%A5s/One_in_Sweden_Professional_Hair_Care_AB/457322", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vasagatan+28%2c+72215%2c+V%c3%84STER%c3%85S%2c+Sweden"
2, "One Incredible AB", "2645745", "", "Malmö", "", "/Malm%C3%B6/One_Incredible_AB/2645745", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=M%c3%b6llev%c3%a5ngsgatan+35%2c+21420%2c+MALM%c3%96%2c+Sweden"
3, "One Innovation Urban Stamming AB", "2844316", "", "Stockholm", "", "/Stockholm/One_Innovation_Urban_Stamming_AB/2844316", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sandhamnsgatan+10%2c+11540%2c+STOCKHOLM%2c+Sweden"
4, "One Invest Care AB", "2793274", "", "Uppsala", "", "/Uppsala/One_Invest_Care_AB/2793274", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Konsumv%c3%a4gen+33+B%2c+75645%2c+UPPSALA%2c+Sweden"
5, "One is professional", "2728174", "0430-283 96", "Laholm", "", "/Laholm/One_is_professional/2728174", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kullsg%c3%a5rdsv%c3%a4gen+43%2c+31234%2c+LAHOLM%2c+Sweden"
6, "One It Solution AB", "2729553", "054-444 40 94", "Molkom", "http://www.one-it.se", "/Molkom/One_It_Solution_AB/2729553", "mailto:Mikael.jernstedt@one-it.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nyeds-solberg+332%2c+66060%2c+MOLKOM%2c+Sweden"
7, "One Life", "2570894", "036-16 86 75", "Helsingborg", "http://www.one-life.se", "/Helsingborg/One_Life/2570894", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+Stenbocksgatan+101%2c+25244%2c+HELSINGBORG%2c+Sweden"
8, "One Life Only", "2668946", "0303-22 77 63", "Göteborg", "", "/G%C3%B6teborg/One_Life_Only/2668946", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96stra+Skansgatan+20%2c+41302%2c+G%c3%96TEBORG%2c+Sweden"
9, "One Line Teleinstallationer", "1015725", "0302-461 00", "Gråbo", "", "/Gr%C3%A5bo/One_Line_Teleinstallationer/1015725", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Br%c3%a4nnetv%c3%a4gen+8%2c+44342%2c+GR%c3%85BO%2c+Sweden"
10, "One Louder", "586852", "", "Stockholm", "", "/Stockholm/One_Louder/586852", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4stmannagatan+100+B%2c+11343%2c+STOCKHOLM%2c+Sweden"
11, "One Man Army Limited Uk Filial", "2441114", "", "Hägersten", "", "/H%C3%A4gersten/One_Man_Army_Limited_Uk_Filial/2441114", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Radiusbacken+21%2c+12629%2c+H%c3%84GERSTEN%2c+Sweden"
