0, "Riksbyggens Brf Gävlehus Nr 39", "2970831", "026-12 36 46", "Gävle", "", "/G%C3%A4vle/Riksbyggens_Brf_G%C3%A4vlehus_Nr_39/2970831", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+Slottsgatan+17+G%2c+80253%2c+G%c3%84VLE%2c+Sweden"
1, "Riksbyggens Brf Gbghus Nr 1", "146670", "031-704 55 00", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_1/146670", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Masthuggstorget+3+B%2c+41327%2c+G%c3%96TEBORG%2c+Sweden"
2, "Riksbyggens Brf Gbghus Nr 18", "140833", "031-19 72 64", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_18/140833", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=De+Geersgatan+4%2c+41657%2c+G%c3%96TEBORG%2c+Sweden"
3, "Riksbyggens Brf Gbghus Nr 23", "991355", "031-20 25 80", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_23/991355", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Doktor+Forselius+Gata+14%2c+41326%2c+G%c3%96TEBORG%2c+Sweden"
4, "Riksbyggens Brf Gbghus Nr 25", "140831", "031-46 95 18", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_25/140831", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bef%c3%a4lsgatan+8%2c+41505%2c+G%c3%96TEBORG%2c+Sweden"
5, "Riksbyggens Brf Gbghus Nr 26", "140832", "031-41 51 84", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_26/140832", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Marklandsgatan+61%2c+41477%2c+G%c3%96TEBORG%2c+Sweden"
6, "Riksbyggens Brf Gbghus Nr 45", "1167779", "031-21 23 99", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_45/1167779", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%b6kegatan+12%2c+41666%2c+G%c3%96TEBORG%2c+Sweden"
7, "Riksbyggens Brf Gbghus Nr 48", "984167", "031-40 84 70", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_48/984167", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=M%c3%b6lndalsv%c3%a4gen+33%2c+41263%2c+G%c3%96TEBORG%2c+Sweden"
8, "Riksbyggens Brf Gbghus Nr 49", "991278", "031-24 82 13", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_49/991278", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kaptensgatan+20+D%2c+41459%2c+G%c3%96TEBORG%2c+Sweden"
9, "Riksbyggens Brf Gbghus Nr 53", "991245", "031-24 55 02", "Göteborg", "", "/G%C3%B6teborg/Riksbyggens_Brf_Gbghus_Nr_53/991245", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Linn%c3%a9gatan+55%2c+41308%2c+G%c3%96TEBORG%2c+Sweden"
