0,"Greener&cleaner (g&c) AB","2337719","","Upplands väsby","","/Upplands_v%C3%A4sby/Greenercleaner_gc_AB/2337719","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vinterv%c3%a4gen+109%2c+19464%2c+UPPLANDS+V%c3%84SBY%2c+Sweden"
1,"Greenest Form AB","124699","0144-314 09","Ödeshög","http://www.gnf.eu","/%C3%96desh%C3%B6g/Greenest_Form_AB/124699","mailto:anders@gnf.eu","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Verkstadsgatan+11%2c+59933%2c+%c3%96DESH%c3%96G%2c+Sweden"
2,"Greenex AB","152111","040-30 57 80","Borrby","http://www.greenex.se","/Borrby/Greenex_AB/152111","mailto:greenex@telia.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bl%c3%a4storp+16%2c+27635%2c+BORRBY%2c+Sweden"
3,"Greenexergy AB","2222539","0910-70 84 70","Skellefteå","http://www.greenexergy.com","/Skellefte%C3%A5/Greenexergy_AB/2222539","mailto:christer.larsson@greenexergy.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gymnasiev%c3%a4gen+14%2c+93157%2c+SKELLEFTE%c3%85%2c+Sweden"
4,"Greenextrem AB","841387","0512-198 30","Göteborg","","/G%C3%B6teborg/Greenextrem_AB/841387","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kungsgatan+28%2c+41119%2c+G%c3%96TEBORG%2c+Sweden"
5,"Greenfeebonus i Sverige Ekonomisk Fören","774206","08-622 15 00","Danderyd","","/Danderyd/Greenfeebonus_i_Sverige_Ekonomisk_F%C3%B6ren/774206","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+84%2c+18211%2c+DANDERYD%2c+Sweden"
6,"Greenfeed AB","2807365","0224-205 10","Ransta","","/Ransta/Greenfeed_AB/2807365","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kumla+Holmbo+106%2c+73398%2c+RANSTA%2c+Sweden"
7,"Greenfield AB","243771","036-10 07 21","Jönköping","","/J%C3%B6nk%C3%B6ping/Greenfield_AB/243771","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96stra+Storgatan+7%2c+55321%2c+J%c3%96NK%c3%96PING%2c+Sweden"
8,"Greenfile","1571005","021-35 56 23","Västerås","","/V%C3%A4ster%C3%A5s/Greenfile/1571005","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hillenv%c3%a4gen+19%2c+72482%2c+V%c3%84STER%c3%85S%2c+Sweden"
9,"Greenfinch Holding AB","2355251","","Värmdö","","/V%C3%A4rmd%C3%B6/Greenfinch_Holding_AB/2355251","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%a4sselviksv%c3%a4gen+3%2c+13960%2c+V%c3%84RMD%c3%96%2c+Sweden"
10,"Greenfinger AB","1085837","","Karlstad","","/Karlstad/Greenfinger_AB/1085837","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Grava-rud+519%2c+65591%2c+KARLSTAD%2c+Sweden"
11,"Greenfoot","636065","0651-222 14","Korskrogen","","/Korskrogen/Greenfoot/636065","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ed+Knabbv%c3%a4gen+21%2c+82042%2c+KORSKROGEN%2c+Sweden"
