0, "Frodin, Siv Eira Irene", "1949985", "0221-811 88", "Köping", "", "/K%C3%B6ping/Frodin_Siv_Eira_Irene/1949985", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sk%c3%a4sta+6%2c+73194%2c+K%c3%96PING%2c+Sweden"
1, "Fröding Hundtjänst", "2260971", "0393-214 70", "Vaggeryd", "", "/Vaggeryd/Fr%C3%B6ding_Hundtj%C3%A4nst/2260971", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ulvstorps+Kvarn+2%2c+56791%2c+VAGGERYD%2c+Sweden"
2, "Fröding, Anna", "1953478", "021-33 32 46", "Uppsala", "", "/Uppsala/Fr%C3%B6ding_Anna/1953478", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Artillerigatan+12%2c+75237%2c+UPPSALA%2c+Sweden"
3, "Frödinge", "2950118", "0492-198 00", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge/2950118", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skolgatan+2%2c+59895%2c+VIMMERBY%2c+Sweden"
4, "Frödinge Bibliotek", "1430002", "0492-76 97 04", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge_Bibliotek/1430002", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skolgatan+20%2c+59895%2c+VIMMERBY%2c+Sweden"
5, "Frödinge Brantestad Sportklubb", "498653", "0492-400 58", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge_Brantestad_Sportklubb/498653", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fr%c3%b6dinge%2c+59895%2c+VIMMERBY%2c+Sweden"
6, "Frödinge Bygdegårdsförening", "440262", "0492-400 44", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge_Bygdeg%C3%A5rdsf%C3%B6rening/440262", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fr%c3%b6dinge+1%2c+59895%2c+VIMMERBY%2c+Sweden"
7, "Frödinge Försäljnings AB", "249467", "08-440 72 30", "Stockholm", "http://www.frodingemejeri.se", "/Stockholm/Fr%C3%B6dinge_F%C3%B6rs%C3%A4ljnings_AB/249467", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Franz%c3%a9ngatan+6%2c+11251%2c+STOCKHOLM%2c+Sweden"
8, "Frödinge Grus & Åkeri AB", "932173", "0492-400 02", "Vimmerby", "http://www.frodingegrusoakeriab-vimmerby.clearsearch.se", "/Vimmerby/Fr%C3%B6dinge_Grus__%C3%85keri_AB/932173", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gunnekulla+157%2c+59895%2c+VIMMERBY%2c+Sweden"
9, "Frödinge Hällerum Timber AB", "932179", "0492-288 95", "Vimmerby", "http://www.frodingesagverk.se", "/Vimmerby/Fr%C3%B6dinge_H%C3%A4llerum_Timber_AB/932179", "mailto:ann.karlsson@frodingesagverk.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%a4llerum+224%2c+59893%2c+VIMMERBY%2c+Sweden"
10, "Frödinge Hällerum Timber AB", "2974654", "0492-511 00", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge_H%C3%A4llerum_Timber_AB/2974654", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4sterviksv%c3%a4gen+25%2c+59895%2c+VIMMERBY%2c+Sweden"
11, "Frödinge Maskiner AB", "2659409", "0492-402 20", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge_Maskiner_AB/2659409", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+Industrigatan+23%2c+59840%2c+VIMMERBY%2c+Sweden"
12, "Frödinge Maskiner AB Filial", "2658717", "0491-707 50", "Kristdala", "", "/Kristdala/Fr%C3%B6dinge_Maskiner_AB_Filial/2658717", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Venav%c3%a4gen+39%2c+57091%2c+KRISTDALA%2c+Sweden"
13, "Frödinge Mejeri AB", "932176", "08-440 72 43", "Vimmerby", "http://www.frodinge.se", "/Vimmerby/Fr%C3%B6dinge_Mejeri_AB/932176", "mailto:frodinge@frodinge.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skolgatan+2%2c+59895%2c+VIMMERBY%2c+Sweden"
14, "Frödinge Mekaniska Verkstad", "439871", "", "Vimmerby", "", "/Vimmerby/Fr%C3%B6dinge_Mekaniska_Verkstad/439871", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stj%c3%a4rnstigen+4%2c+59895%2c+VIMMERBY%2c+Sweden"
