0, "Alldesignersweden", "1907344", "026-60 09 02", "Gävle", "", "/G%C3%A4vle/Alldesignersweden/1907344", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bergsgatan+106%2c+80266%2c+G%c3%84VLE%2c+Sweden"
1, "Alldigitrend", "1873460", "", "Hjortsberga", "http://www.alldigitrend.com", "/Hjortsberga/Alldigitrend/1873460", "mailto:mail@trendhed.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gravan%c3%a4sv%c3%a4gen+22%2c+34293%2c+HJORTSBERGA%2c+Sweden"
2, "Alldistribution Skåne AB", "1944067", "040-93 55 60", "Malmö", "", "/Malm%C3%B6/Alldistribution_Sk%C3%A5ne_AB/1944067", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skruvgatan+5%2c+21124%2c+MALM%c3%96%2c+Sweden"
3, "Alldo", "1884200", "019-22 80 30", "Örebro", "http://www.alldo.se", "/%C3%96rebro/Alldo/1884200", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Mosebacke+319%2c+70594%2c+%c3%96REBRO%2c+Sweden"
4, "Alldörrar Sverige AB", "2987074", "08-652 92 00", "Stockholm", "", "/Stockholm/Alld%C3%B6rrar_Sverige_AB/2987074", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Br%c3%a4nnkyrkagatan+53%2c+11822%2c+STOCKHOLM%2c+Sweden"
5, "Allduplo Offsettryck AB", "124302", "08-545 723 00", "Stockholm", "http://www.allduplo.se", "/Stockholm/Allduplo_Offsettryck_AB/124302", "mailto:info@allduplo.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bergsgatan+57%2c+11231%2c+STOCKHOLM%2c+Sweden"
6, "All-Dyk Västkustens Marinbärgning", "158246", "0523-533 34", "Hamburgsund", "", "/Hamburgsund/All_Dyk_V%C3%A4stkustens_Marinb%C3%A4rgning/158246", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=T%c3%a5ngebacken+1%2c+45747%2c+HAMBURGSUND%2c+Sweden"
7, "Allé", "471104", "0414-714 44", "Kivik", "", "/Kivik/Alle/471104", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Svinaberga%2c+27731%2c+KIVIK%2c+Sweden"
8, "ALLÉ 16", "506656", "090-77 16 11", "Umeå", "", "/Ume%C3%A5/ALLE_16/506656", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=J%c3%a4rnv%c3%a4gsall%c3%a9n+16+C%2c+90328%2c+UME%c3%85%2c+Sweden"
9, "Allé Grillen Rinkeby", "321031", "08-36 95 40", "Spånga", "", "/Sp%C3%A5nga/Alle_Grillen_Rinkeby/321031", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Rinkeby+All%c3%a9%2c+16374%2c+SP%c3%85NGA%2c+Sweden"
