0,"Drillex","928552","08-37 50 70","Bromma","","/Bromma/Drillex/928552","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Beckombergav%c3%a4gen+143%2c+16856%2c+BROMMA%2c+Sweden"
1,"Drillingconsultant Robert Lundsten AB","477118","040-41 58 82","Skanör","","/Skan%C3%B6r/Drillingconsultant_Robert_Lundsten_AB/477118","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tobakshejdev%c3%a4gen+1%2c+23934%2c+SKAN%c3%96R%2c+Sweden"
2,"Drillit Betonghåltagning AB","2879279","0490-122 20","Oskarshamn","","/Oskarshamn/Drillit_Betongh%C3%A5ltagning_AB/2879279","mailto:jonas@drillitab.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Verkstadsgatan+4%2c+57235%2c+OSKARSHAMN%2c+Sweden"
3,"Drillit Scandinavia AB","2810685","08-449 71 12","Huddinge","","/Huddinge/Drillit_Scandinavia_AB/2810685","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=L%c3%a4nnav%c3%a4gen+21%2c+14145%2c+HUDDINGE%2c+Sweden"
4,"Drillpower i Stockholm AB","1724363","","Drottningholm","","/Drottningholm/Drillpower_i_Stockholm_AB/1724363","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lind%c3%b6brov%c3%a4gen+40%2c+17893%2c+DROTTNINGHOLM%2c+Sweden"
5,"Drillsnäppans Vårdcentral","2582402","0550-109 41","Kristinehamn","","/Kristinehamn/Drillsn%C3%A4ppans_V%C3%A5rdcentral/2582402","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stor%c3%a4ngsgatan+2+B%2c+68143%2c+KRISTINEHAMN%2c+Sweden"
6,"Drim","1779182","0533-102 77","Säffle","","/S%C3%A4ffle/Drim/1779182","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Olov+Tr%c3%a4t%c3%a4ljagatan+36%2c+66130%2c+S%c3%84FFLE%2c+Sweden"
7,"Drimex HB","529790","","Spånga","","/Sp%C3%A5nga/Drimex_HB/529790","mailto:drimex.hb@gmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Elinsborgsbacken+8%2c+16364%2c+SP%c3%85NGA%2c+Sweden"
8,"Drina Tak","418749","011-370 16 40","Norrköping","","/Norrk%C3%B6ping/Drina_Tak/418749","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ektorpsgatan+136%2c+60374%2c+NORRK%c3%96PING%2c+Sweden"
9,"Drinalls AB","2376690","0173-353 83","Gräsö","","/Gr%C3%A4s%C3%B6/Drinalls_AB/2376690","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Klockarboda+477%2c+74297%2c+GR%c3%84S%c3%96%2c+Sweden"
10,"Drinco","259174","08-599 994 51","Segeltorp","","/Segeltorp/Drinco/259174","mailto:drenco.sweden@gmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Verkstadsv%c3%a4gen+19%2c+14174%2c+SEGELTORP%2c+Sweden"
11,"Drinfo AB","2979296","","Älvsjö","","/%C3%84lvsj%C3%B6/Drinfo_AB/2979296","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Varuv%c3%a4gen+9%2c+12530%2c+%c3%84LVSJ%c3%96%2c+Sweden"
12,"Dringenberg AB","373973","040-30 78 63","Malmö","","/Malm%C3%B6/Dringenberg_AB/373973","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stortorget+25%2c+21134%2c+MALM%c3%96%2c+Sweden"
