0,"Vård och Konsult Holmberg","174863","0418-207 27","Landskrona","","/Landskrona/V%C3%A5rd_och_Konsult_Holmberg/174863","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=B%c3%a4stemansgatan+6+A%2c+26161%2c+LANDSKRONA%2c+Sweden"
1,"Vård och Omsorg Förvaltningskontor","1332978","0510-77 00 00","Lidköping","","/Lidk%C3%B6ping/V%C3%A5rd_och_Omsorg_F%C3%B6rvaltningskontor/1332978","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skaragatan+8%2c+53132%2c+LIDK%c3%96PING%2c+Sweden"
2,"Vård och Omsorg Hemtjänst","1075890","0521-72 10 00","Vänersborg","","/V%C3%A4nersborg/V%C3%A5rd_och_Omsorg_Hemtj%C3%A4nst/1075890","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sundsgatan+33%2c+46233%2c+V%c3%84NERSBORG%2c+Sweden"
3,"Vård och Omsorgsförvaltningen","1222148","054-29 81 09","Karlstad","","/Karlstad/V%C3%A5rd_och_Omsorgsf%C3%B6rvaltningen/1222148","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=J%c3%a4rnv%c3%a4gsgatan+4%2c+65225%2c+KARLSTAD%2c+Sweden"
4,"Vård- och omsorgsförvaltningen","1306295","0224-550 00","Sala","","/Sala/V%C3%A5rd__och_omsorgsf%C3%B6rvaltningen/1306295","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fredsgatan+23%2c+73331%2c+SALA%2c+Sweden"
5,"Vård- och Omsorgsförvaltningen","1925149","042-10 47 07","Helsingborg","http://www.helsingborg.se","/Helsingborg/V%C3%A5rd__och_Omsorgsf%C3%B6rvaltningen/1925149","mailto:vardomsorg@helsingborg.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Carl+Westmans+All%c3%a9+6%2c+25451%2c+HELSINGBORG%2c+Sweden"
6,"Vård- och Omsorgsnämnden","1184292","042-10 49 50","Helsingborg","http://www.helsingborg.se","/Helsingborg/V%C3%A5rd__och_Omsorgsn%C3%A4mnden/1184292","mailto:vardomsorg@helsingborg.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Carl+Westmans+All%c3%a9%2c+25451%2c+HELSINGBORG%2c+Sweden"
7,"Vård och Rehabiliteringsenheten","1192749","08-535 300 00","Huddinge","","/Huddinge/V%C3%A5rd_och_Rehabiliteringsenheten/1192749","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kyrkog%c3%a5rdsv%c3%a4gen+12%2c+14162%2c+HUDDINGE%2c+Sweden"
8,"Vård och Tillsyn av äldre","2760214","","Malmö","","/Malm%C3%B6/V%C3%A5rd_och_Tillsyn_av_%C3%A4ldre/2760214","mailto:eva_8204@hotmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+Gr%c3%a4ngesbergsgatan+44+C%2c+21448%2c+MALM%c3%96%2c+Sweden"
9,"Vård Omsorg Stockholm","1825950","","Vällingby","","/V%C3%A4llingby/V%C3%A5rd_Omsorg_Stockholm/1825950","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skatteg%c3%a5rdsv%c3%a4gen+411%2c+16245%2c+V%c3%84LLINGBY%2c+Sweden"
10,"Vård Omsorg Stockholm AB","2431427","08-632 01 23","Vällingby","","/V%C3%A4llingby/V%C3%A5rd_Omsorg_Stockholm_AB/2431427","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skatteg%c3%a5rdsv%c3%a4gen+411%2c+16245%2c+V%c3%84LLINGBY%2c+Sweden"
11,"Värd Taxi","425132","08-531 772 93","Norsborg","","/Norsborg/V%C3%A4rd_Taxi/425132","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4rdshusv%c3%a4gen+40%2c+14550%2c+NORSBORG%2c+Sweden"
12,"Vårda","972736","026-61 35 00","Skutskär","","/Skutsk%C3%A4r/V%C3%A5rda/972736","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Industrigatan+14%2c+81441%2c+SKUTSK%c3%84R%2c+Sweden"
13,"Vårda Hjärtat i Skåne","836798","","Malmö","","/Malm%C3%B6/V%C3%A5rda_Hj%C3%A4rtat_i_Sk%C3%A5ne/836798","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ankargatan+9%2c+21117%2c+MALM%c3%96%2c+Sweden"
14,"Vårda Kroppen","1993841","0532-154 36","Åmål","","/%C3%85m%C3%A5l/V%C3%A5rda_Kroppen/1993841","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sl%c3%a5tterv%c3%a4gen+1+K%2c+66235%2c+%c3%85M%c3%85L%2c+Sweden"
15,"Vårda ÖgonKlinik","858778","035-265 10 50","Halmstad","http://www.varda.se","/Halmstad/V%C3%A5rda_%C3%96gonKlinik/858778","mailto:halmstad@varda.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Slottsm%c3%b6llan%2c+30231%2c+HALMSTAD%2c+Sweden"
16,"Vårda Ögonklinik","2165128","040-795 00","Malmö","","/Malm%C3%B6/V%C3%A5rda_%C3%96gonklinik/2165128","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stortorget+9%2c+21122%2c+MALM%c3%96%2c+Sweden"
17,"Vårda ÖgonKlinik","2562900","08-120 321 20","Stockholm","http://www.varda.se","/Stockholm/V%C3%A5rda_%C3%96gonKlinik/2562900","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kammakargatan+7%2c+11140%2c+STOCKHOLM%2c+Sweden"
18,"Vårda Sverige AB","123810","031-13 09 02","Göteborg","","/G%C3%B6teborg/V%C3%A5rda_Sverige_AB/123810","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stora+Badhusgatan+12%2c+41121%2c+G%c3%96TEBORG%2c+Sweden"
19,"Vårdaccess Sweden AB","1941601","","Stockholm","","/Stockholm/V%C3%A5rdaccess_Sweden_AB/1941601","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Allhelgonagatan+5%2c+11858%2c+STOCKHOLM%2c+Sweden"
