0, "U - Sign", "885650", "0570-231 03", "Arvika", "", "/Arvika/U___Sign/885650", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%85lg%c3%a5rden+Solbacken%2c+67192%2c+ARVIKA%2c+Sweden"
1, "U - Value 2 AB", "2886114", "0522-135 90", "Uddevalla", "", "/Uddevalla/U___Value_2_AB/2886114", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Museigatan+2%2c+45150%2c+UDDEVALLA%2c+Sweden"
2, "U & D Pantzar AB", "2812326", "", "Gränna", "", "/Gr%C3%A4nna/U__D_Pantzar_AB/2812326", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96rensv%c3%a4gen+19%2c+56391%2c+GR%c3%84NNA%2c+Sweden"
3, "U & D Projekt AB", "2755945", "", "Stockholm", "", "/Stockholm/U__D_Projekt_AB/2755945", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Luxgatan+37%2c+11262%2c+STOCKHOLM%2c+Sweden"
4, "U & E Månsson Trading AB", "649956", "018-38 02 59", "Västerås", "", "/V%C3%A4ster%C3%A5s/U__E_M%C3%A5nsson_Trading_AB/649956", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kopparbergsv%c3%a4gen+10%2c+72213%2c+V%c3%84STER%c3%85S%2c+Sweden"
5, "U & i Fashion And Fitness", "1942733", "031-98 82 72", "Göteborg", "", "/G%C3%B6teborg/U__i_Fashion_And_Fitness/1942733", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bielkegatan+4+A%2c+41658%2c+G%c3%96TEBORG%2c+Sweden"
6, "U & I Security Group AB", "1978555", "", "Stockholm", "", "/Stockholm/U__I_Security_Group_AB/1978555", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+1011%2c+10138%2c+STOCKHOLM%2c+Sweden"
7, "U & M Bjurman", "733274", "08-765 40 75", "Lidingö", "", "/Liding%C3%B6/U__M_Bjurman/733274", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skyttev%c3%a4gen+4%2c+18146%2c+LIDING%c3%96%2c+Sweden"
8, "U & M Sörensons Ord", "350429", "08-657 97 70", "Stockholm", "", "/Stockholm/U__M_S%C3%B6rensons_Ord/350429", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Strykerskev%c3%a4gen+6%2c+11264%2c+STOCKHOLM%2c+Sweden"
9, "U & M Trattner HB", "350101", "046-13 79 76", "Lund", "", "/Lund/U__M_Trattner_HB/350101", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Saturnusgatan+8%2c+22457%2c+LUND%2c+Sweden"
10, "U & ME", "823649", "0303-657 72", "Stenungsund", "", "/Stenungsund/U__ME/823649", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=G%c3%b6teborgsv%c3%a4gen+6%2c+44431%2c+STENUNGSUND%2c+Sweden"
11, "U & P Fastighetskonsult AB", "2417905", "", "Stockholm", "", "/Stockholm/U__P_Fastighetskonsult_AB/2417905", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegn%c3%a9rgatan+35%2c+11161%2c+STOCKHOLM%2c+Sweden"
12, "U & P Förvaltning i Stockholm", "1132801", "08-755 24 50", "Stockholm", "", "/Stockholm/U__P_F%C3%B6rvaltning_i_Stockholm/1132801", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegn%c3%a9rgatan+35%2c+11161%2c+STOCKHOLM%2c+Sweden"
13, "U & P i Nynäshamn AB", "631117", "08-755 24 50", "Stockholm", "", "/Stockholm/U__P_i_Nyn%C3%A4shamn_AB/631117", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegn%c3%a9rgatan+35%2c+11161%2c+STOCKHOLM%2c+Sweden"
14, "U & R Konsult AB", "2315116", "046-71 31 45", "Löddeköpinge", "", "/L%C3%B6ddek%C3%B6pinge/U__R_Konsult_AB/2315116", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kungsljusv%c3%a4gen+49%2c+24651%2c+L%c3%96DDEK%c3%96PINGE%2c+Sweden"
15, "U & U Utveckling & Utvärdering", "987436", "", "Göteborg", "", "/G%C3%B6teborg/U__U_Utveckling__Utv%C3%A4rdering/987436", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+11330%2c+40427%2c+G%c3%96TEBORG%2c+Sweden"
16, "U & W Trading AB", "443299", "0498-21 20 57", "Visby", "", "/Visby/U__W_Trading_AB/443299", "mailto:bert.westberg@uwtrade.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%3at+Hansgatan+24%2c+62156%2c+VISBY%2c+Sweden"
17, "U & We", "361973", "08-34 65 65", "Stockholm", "http://www.uwab.se", "/Stockholm/U__We/361973", "mailto:info@uwab.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stora+Nygatan+45%2c+11127%2c+STOCKHOLM%2c+Sweden"
18, "U 2 Bygg AB", "2908609", "08-400 297 61", "Sollentuna", "", "/Sollentuna/U_2_Bygg_AB/2908609", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bagarbyv%c3%a4gen+15+I%2c+19134%2c+SOLLENTUNA%2c+Sweden"
19, "U 95 Familjehem AB", "564511", "018-24 84 84", "Uppsala", "", "/Uppsala/U_95_Familjehem_AB/564511", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Divisionsgatan+3%2c+75337%2c+UPPSALA%2c+Sweden"
20, "U - Sign", "885650", "0570-231 03", "Arvika", "", "/Arvika/U___Sign/885650", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%85lg%c3%a5rden+Solbacken%2c+67192%2c+ARVIKA%2c+Sweden"
21, "U - Value 2 AB", "2886114", "0522-135 90", "Uddevalla", "", "/Uddevalla/U___Value_2_AB/2886114", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Museigatan+2%2c+45150%2c+UDDEVALLA%2c+Sweden"
22, "U & D Pantzar AB", "2812326", "", "Gränna", "", "/Gr%C3%A4nna/U__D_Pantzar_AB/2812326", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96rensv%c3%a4gen+19%2c+56391%2c+GR%c3%84NNA%2c+Sweden"
23, "U & D Projekt AB", "2755945", "", "Stockholm", "", "/Stockholm/U__D_Projekt_AB/2755945", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Luxgatan+37%2c+11262%2c+STOCKHOLM%2c+Sweden"
24, "U & E Månsson Trading AB", "649956", "018-38 02 59", "Västerås", "", "/V%C3%A4ster%C3%A5s/U__E_M%C3%A5nsson_Trading_AB/649956", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kopparbergsv%c3%a4gen+10%2c+72213%2c+V%c3%84STER%c3%85S%2c+Sweden"
25, "U & i Fashion And Fitness", "1942733", "031-98 82 72", "Göteborg", "", "/G%C3%B6teborg/U__i_Fashion_And_Fitness/1942733", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bielkegatan+4+A%2c+41658%2c+G%c3%96TEBORG%2c+Sweden"
26, "U & I Security Group AB", "1978555", "", "Stockholm", "", "/Stockholm/U__I_Security_Group_AB/1978555", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+1011%2c+10138%2c+STOCKHOLM%2c+Sweden"
27, "U & M Bjurman", "733274", "08-765 40 75", "Lidingö", "", "/Liding%C3%B6/U__M_Bjurman/733274", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skyttev%c3%a4gen+4%2c+18146%2c+LIDING%c3%96%2c+Sweden"
28, "U & M Sörensons Ord", "350429", "08-657 97 70", "Stockholm", "", "/Stockholm/U__M_S%C3%B6rensons_Ord/350429", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Strykerskev%c3%a4gen+6%2c+11264%2c+STOCKHOLM%2c+Sweden"
29, "U & M Trattner HB", "350101", "046-13 79 76", "Lund", "", "/Lund/U__M_Trattner_HB/350101", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Saturnusgatan+8%2c+22457%2c+LUND%2c+Sweden"
30, "U & ME", "823649", "0303-657 72", "Stenungsund", "", "/Stenungsund/U__ME/823649", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=G%c3%b6teborgsv%c3%a4gen+6%2c+44431%2c+STENUNGSUND%2c+Sweden"
31, "U & P Fastighetskonsult AB", "2417905", "", "Stockholm", "", "/Stockholm/U__P_Fastighetskonsult_AB/2417905", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegn%c3%a9rgatan+35%2c+11161%2c+STOCKHOLM%2c+Sweden"
32, "U & P Förvaltning i Stockholm", "1132801", "08-755 24 50", "Stockholm", "", "/Stockholm/U__P_F%C3%B6rvaltning_i_Stockholm/1132801", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegn%c3%a9rgatan+35%2c+11161%2c+STOCKHOLM%2c+Sweden"
33, "U & P i Nynäshamn AB", "631117", "08-755 24 50", "Stockholm", "", "/Stockholm/U__P_i_Nyn%C3%A4shamn_AB/631117", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegn%c3%a9rgatan+35%2c+11161%2c+STOCKHOLM%2c+Sweden"
34, "U & R Konsult AB", "2315116", "046-71 31 45", "Löddeköpinge", "", "/L%C3%B6ddek%C3%B6pinge/U__R_Konsult_AB/2315116", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kungsljusv%c3%a4gen+49%2c+24651%2c+L%c3%96DDEK%c3%96PINGE%2c+Sweden"
35, "U & U Utveckling & Utvärdering", "987436", "", "Göteborg", "", "/G%C3%B6teborg/U__U_Utveckling__Utv%C3%A4rdering/987436", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+11330%2c+40427%2c+G%c3%96TEBORG%2c+Sweden"
36, "U & W Trading AB", "443299", "0498-21 20 57", "Visby", "", "/Visby/U__W_Trading_AB/443299", "mailto:bert.westberg@uwtrade.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%3at+Hansgatan+24%2c+62156%2c+VISBY%2c+Sweden"
37, "U & We", "361973", "08-34 65 65", "Stockholm", "http://www.uwab.se", "/Stockholm/U__We/361973", "mailto:info@uwab.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stora+Nygatan+45%2c+11127%2c+STOCKHOLM%2c+Sweden"
38, "U 2 Bygg AB", "2908609", "08-400 297 61", "Sollentuna", "", "/Sollentuna/U_2_Bygg_AB/2908609", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bagarbyv%c3%a4gen+15+I%2c+19134%2c+SOLLENTUNA%2c+Sweden"
39, "U 95 Familjehem AB", "564511", "018-24 84 84", "Uppsala", "", "/Uppsala/U_95_Familjehem_AB/564511", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Divisionsgatan+3%2c+75337%2c+UPPSALA%2c+Sweden"
40, "U Å Åkeri", "306786", "0500-46 12 76", "Skövde", "", "/Sk%C3%B6vde/U_%C3%85_%C3%85keri/306786", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lagmansboda+Gr%c3%a4nd+1%2c+54170%2c+SK%c3%96VDE%2c+Sweden"
41, "U A Lots & Eskortering", "772114", "0550-510 51", "Kristinehamn", "http://www.vagtransportledare.net", "/Kristinehamn/U_A_Lots__Eskortering/772114", "mailto:ulf@vagtransportledare.net", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sannagatan+64%2c+68154%2c+KRISTINEHAMN%2c+Sweden"
42, "U A Skrot och Industririvning", "580199", "018-36 78 95", "Storvreta", "", "/Storvreta/U_A_Skrot_och_Industririvning/580199", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sandbo+8%2c+74391%2c+STORVRETA%2c+Sweden"
43, "U A Trädgård o. Maskin", "1889244", "", "Hägersten", "", "/H%C3%A4gersten/U_A_Tr%C3%A4dg%C3%A5rd_o_Maskin/1889244", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Schlytersv%c3%a4gen+36%2c+12650%2c+H%c3%84GERSTEN%2c+Sweden"
44, "U A W Bygg & Fastighetsservice", "555351", "08-35 85 57", "Sollentuna", "", "/Sollentuna/U_A_W_Bygg__Fastighetsservice/555351", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=L%c3%b6v%c3%a5sv%c3%a4gen+58+A%2c+19145%2c+SOLLENTUNA%2c+Sweden"
45, "U Alm General Consult", "1124979", "016-13 04 60", "Eskilstuna", "", "/Eskilstuna/U_Alm_General_Consult/1124979", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tegelbruksgatan+15%2c+63228%2c+ESKILSTUNA%2c+Sweden"
46, "U And i Massage & Friskvård", "1961055", "018-38 21 80", "Uppsala", "", "/Uppsala/U_And_i_Massage__Friskv%C3%A5rd/1961055", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vretav%c3%a4gen+39%2c+75591%2c+UPPSALA%2c+Sweden"
47, "U And Me Beer AB", "2612818", "090-19 81 91", "Umeå", "", "/Ume%C3%A5/U_And_Me_Beer_AB/2612818", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Olof+Palmes+Gata+19%2c+90323%2c+UME%c3%85%2c+Sweden"
48, "U And Me Holding AB", "3013406", "0611-222 99", "Härnösand", "", "/H%C3%A4rn%C3%B6sand/U_And_Me_Holding_AB/3013406", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Pr%c3%a4st%c3%a4ngsv%c3%a4gen+20%2c+87161%2c+H%c3%84RN%c3%96SAND%2c+Sweden"
49, "U Åström Ingenjörsfirma", "2805097", "0240-314 49", "Saxdalen", "", "/Saxdalen/U_%C3%85str%C3%B6m_Ingenj%C3%B6rsfirma/2805097", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Olsj%c3%b6v%c3%a4gen+11%2c+77270%2c+SAXDALEN%2c+Sweden"
50, "U B A Kontroll", "352112", "046-14 78 95", "Lund", "", "/Lund/U_B_A_Kontroll/352112", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gilleskroken+10%2c+22647%2c+LUND%2c+Sweden"
51, "U B B I -Konsult Umeå Barnomsorgs- o. Barnstuge Idékonsult", "507701", "090-12 75 72", "Umeå", "http://www.ubbi.nu", "/Ume%C3%A5/U_B_B_I__Konsult_Ume%C3%A5_Barnomsorgs__o_Barnstuge_Idekonsult/507701", "mailto:info@ubbi.nu", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Axtorpsv%c3%a4gen+15%2c+90337%2c+UME%c3%85%2c+Sweden"
52, "U B J Emballage AB", "395191", "031-92 08 43", "Torslanda", "http://www.ubjemballage.se", "/Torslanda/U_B_J_Emballage_AB/395191", "mailto:roland.ubjemballage@glocalnet.net", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hangarv%c3%a4gen+7%2c+42337%2c+TORSLANDA%2c+Sweden"
53, "U B O Läkartjänst AB", "2626457", "0650-310 35", "Hudiksvall", "", "/Hudiksvall/U_B_O_L%C3%A4kartj%C3%A4nst_AB/2626457", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vikingastigen+13%2c+82451%2c+HUDIKSVALL%2c+Sweden"
54, "U B P Teknik", "486432", "08-99 86 91", "Älvsjö", "", "/%C3%84lvsj%C3%B6/U_B_P_Teknik/486432", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=L%c3%a5ngsj%c3%b6v%c3%a4gen+54+A%2c+12530%2c+%c3%84LVSJ%c3%96%2c+Sweden"
55, "U B Radio-Tv-Video", "153603", "035-12 67 89", "Halmstad", "", "/Halmstad/U_B_Radio_Tv_Video/153603", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bl%c3%a5sbackegatan+7%2c+30247%2c+HALMSTAD%2c+Sweden"
