0,"Rhino Wood & Plastic Production Sweden AB","2780831","044-697 00","Knislinge","","/Knislinge/Rhino_Wood__Plastic_Production_Sweden_AB/2780831","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+Industrigatan+3%2c+28932%2c+KNISLINGE%2c+Sweden"
1,"Rhinosaurus Medicus AB","2869382","","Linköping","","/Link%C3%B6ping/Rhinosaurus_Medicus_AB/2869382","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Eddagatan+9%2c+58244%2c+LINK%c3%96PING%2c+Sweden"
2,"Rh-Invest AB","456366","0472-205 24","Rydaholm","","/Rydaholm/Rh_Invest_AB/456366","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=L%c3%b6karyd%2c+33017%2c+RYDAHOLM%2c+Sweden"
3,"rhizome media","565098","08-91 00 46","Stockholm","http://www.rhizome.se","/Stockholm/rhizome_media/565098","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tengdahlsgatan+26%2c+11641%2c+STOCKHOLM%2c+Sweden"
4,"Rhizome Text","912426","026-12 53 82","Ekerö","","/Eker%C3%B6/Rhizome_Text/912426","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gr%c3%a4s%c3%a5kersv%c3%a4gen+21+A%2c+17836%2c+EKER%c3%96%2c+Sweden"
5,"Rhl Åkeri AB","635615","08-600 25 12","Järfälla","http://www.rhl.se","/J%C3%A4rf%C3%A4lla/Rhl_%C3%85keri_AB/635615","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Snapphanev%c3%a4gen+246%2c+17755%2c+J%c3%84RF%c3%84LLA%2c+Sweden"
6,"Rhl Fastigheter i Borås AB","1101832","031-778 12 76","Göteborg","","/G%C3%B6teborg/Rhl_Fastigheter_i_Bor%C3%A5s_AB/1101832","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Wadmansgatan+12%2c+41253%2c+G%c3%96TEBORG%2c+Sweden"
7,"Rhm Hålabäck HB","2380096","","Vinslöv","","/Vinsl%C3%B6v/Rhm_H%C3%A5lab%C3%A4ck_HB/2380096","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=H%c3%a5lab%c3%a4ck+1411%2c+28890%2c+VINSL%c3%96V%2c+Sweden"
8,"RHM i Hållnäs AB","847068","0293-135 55","Tierp","http://www.rhmonline.se","/Tierp/RHM_i_H%C3%A5lln%C3%A4s_AB/847068","mailto:pia@rhm.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Grevegatan+32%2c+81540%2c+TIERP%2c+Sweden"
9,"Rhm Invest AB","2607915","","Stockholm","","/Stockholm/Rhm_Invest_AB/2607915","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96stermalmsgatan+61%2c+11450%2c+STOCKHOLM%2c+Sweden"
