0,"Floff","235318","08-580 817 35","Järfälla","","/J%C3%A4rf%C3%A4lla/Floff/235318","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Arrendev%c3%a4gen+15%2c+17554%2c+J%c3%84RF%c3%84LLA%2c+Sweden"
1,"Flog & Birdie AB","361560","08-34 22 40","Stockholm","http://www.flogbirdie.com","/Stockholm/Flog__Birdie_AB/361560","mailto:info@flogbirdie.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Liljeholmsv%c3%a4gen+8%2c+11761%2c+STOCKHOLM%2c+Sweden"
2,"Flog Måleri AB","845872","","Vällingby","","/V%C3%A4llingby/Flog_M%C3%A5leri_AB/845872","mailto:willicent@hotmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tenorgr%c3%a4nd+93%2c+16247%2c+V%c3%84LLINGBY%2c+Sweden"
3,"Flogård, Peder","886045","031-24 05 34","Göteborg","","/G%C3%B6teborg/Flog%C3%A5rd_Peder/886045","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Majorsgatan+12%2c+41308%2c+G%c3%96TEBORG%2c+Sweden"
4,"Flogberg, Greger","1825954","0512-550 30","Nossebro","","/Nossebro/Flogberg_Greger/1825954","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kyrk%c3%a5s+Sandb%c3%a4ck+513%2c+46593%2c+NOSSEBRO%2c+Sweden"
5,"Floge, Kenneth","2210025","","Norrtälje","","/Norrt%C3%A4lje/Floge_Kenneth/2210025","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Breds%c3%a4ttra+3230%2c+76175%2c+NORRT%c3%84LJE%2c+Sweden"
6,"Floges bygg","258153","0176-140 84","Norrtälje","","/Norrt%C3%A4lje/Floges_bygg/258153","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=F%c3%a5gels%c3%a5ngsv%c3%a4gen+58%2c+76163%2c+NORRT%c3%84LJE%2c+Sweden"
7,"Floges Måleri, Alexander","836169","","Norrtälje","","/Norrt%C3%A4lje/Floges_M%C3%A5leri_Alexander/836169","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=L%c3%a4gerbacken+14%2c+76171%2c+NORRT%c3%84LJE%2c+Sweden"
8,"Flogfält Film & TV","912032","","Stockholm","","/Stockholm/Flogf%C3%A4lt_Film__TV/912032","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4sterl%c3%a5nggatan+57%2c+11129%2c+STOCKHOLM%2c+Sweden"
9,"Flögg AB","651458","0174-121 12","Alunda","","/Alunda/Fl%C3%B6gg_AB/651458","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tuna-eneby%2c+74793%2c+ALUNDA%2c+Sweden"
10,"Floghults Maskinservice","2578735","0325-333 14","Holsljunga","","/Holsljunga/Floghults_Maskinservice/2578735","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Floghult+1%2c+51264%2c+HOLSLJUNGA%2c+Sweden"
11,"Flogman Förvaltnings AB","212385","042-23 76 43","Helsingborg","","/Helsingborg/Flogman_F%C3%B6rvaltnings_AB/212385","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Drottninggatan+38%2c+25221%2c+HELSINGBORG%2c+Sweden"
12,"Flogsta Medkonsult HB","2682276","018-46 00 04","Uppsala","","/Uppsala/Flogsta_Medkonsult_HB/2682276","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hesselmans+v%c3%a4g+61%2c+75263%2c+UPPSALA%2c+Sweden"
13,"Flogsta Närlivs","424001","018-46 18 10","Uppsala","","/Uppsala/Flogsta_N%C3%A4rlivs/424001","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sernanders+V%c3%a4g+8%2c+75261%2c+UPPSALA%2c+Sweden"
14,"Flogsta Nation","1841088","","Uppsala","","/Uppsala/Flogsta_Nation/1841088","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Dj%c3%a4knegatan+5%2c+75423%2c+UPPSALA%2c+Sweden"
15,"Flogsta Psykiatriska Öppenvårdsmottagning","1418619","018-611 76 50","Uppsala","","/Uppsala/Flogsta_Psykiatriska_%C3%96ppenv%C3%A5rdsmottagning/1418619","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Flogstav%c3%a4gen+95%2c+75272%2c+UPPSALA%2c+Sweden"
16,"Flogstaskolan","1791237","018-727 54 95","Uppsala","http://www.flogstaskolan.uppsala.se","/Uppsala/Flogstaskolan/1791237","mailto:giggi.thomson@uppsala.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Flogstav%c3%a4gen+105%2c+75272%2c+UPPSALA%2c+Sweden"
17,"Flogstaskolans Föräldraförening","2406921","018-611 99 38","Uppsala","","/Uppsala/Flogstaskolans_F%C3%B6r%C3%A4ldraf%C3%B6rening/2406921","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Flogstav%c3%a4gen+5%2c+75273%2c+UPPSALA%2c+Sweden"
18,"Flogus AB","1396354","0340-471 00","Tvååker","","/Tv%C3%A5%C3%A5ker/Flogus_AB/1396354","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Blomv%c3%a4gen+3%2c+43278%2c+TV%c3%85%c3%85KER%2c+Sweden"
19,"Flohems Förskola","2210451","042-10 46 98","Helsingborg","","/Helsingborg/Flohems_F%C3%B6rskola/2210451","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rktrastgatan+5%2c+25450%2c+HELSINGBORG%2c+Sweden"
20,"Flohr, Klaus-Dieter","1838232","0491-836 37","Oskarshamn","","/Oskarshamn/Flohr_Klaus_Dieter/1838232","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%a4lkegatan+4%2c+57235%2c+OSKARSHAMN%2c+Sweden"
21,"Floijer Consulting Businesssystem","1567107","08-540 261 45","Åkersberga","","/%C3%85kersberga/Floijer_Consulting_Businesssystem/1567107","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kommend%c3%b6rsv%c3%a4gen+34%2c+18492%2c+%c3%85KERSBERGA%2c+Sweden"
22,"Flöistrup, Jan","2056232","0433-169 25","Markaryd","","/Markaryd/Fl%C3%B6istrup_Jan/2056232","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Yttre+G%c3%a4llareb%c3%b6ke+4414%2c+28593%2c+MARKARYD%2c+Sweden"
23,"Flöje, Frida Linnea","456438","016-35 45 02","Västerås","","/V%C3%A4ster%C3%A5s/Fl%C3%B6je_Frida_Linnea/456438","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nyg%c3%a5rdsgatan+11+A%2c+72219%2c+V%c3%84STER%c3%85S%2c+Sweden"
24,"Flöjelberget","134366","031-703 03 00","Mölndal","","/M%C3%B6lndal/Fl%C3%B6jelberget/134366","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fl%c3%b6jelbergsgatan+24%2c+43137%2c+M%c3%96LNDAL%2c+Sweden"
